Id,Total words,Average words per sentence,Total OOV words,Average OOV words,Most frequent unigrams 1,Most frequent unigrams 2,Most frequent unigrams 3,Most frequent unigrams 4,Most frequent unigrams 5,Most frequent unigrams 6,Most frequent bigrams 1,Most frequent bigrams 2,Most frequent bigrams 3,Most frequent bigrams 4,Most frequent bigrams 5,Most frequent bigrams 6,Most frequent trigrams 1,Most frequent trigrams 2,Most frequent trigrams 3,Most frequent trigrams 4,Most frequent trigrams 5,Most frequent trigrams 6
5270,84,10.5,21,0.07228915662650602,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
5271,145,8.529411764705882,41,0.07586206896551724,4,4,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
5272,43,8.6,12,0.13953488372093023,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5273,168,15.272727272727273,52,0.13291139240506328,4,4,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1
5274,780,17.727272727272727,183,0.0984251968503937,12,10,8,6,5,5,5,3,3,2,2,2,2,1,1,1,1,1
5275,151,15.1,39,0.11920529801324503,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
5276,66,11.0,19,0.10606060606060606,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5277,137,17.125,36,0.11851851851851852,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5278,71,10.142857142857142,16,0.056338028169014086,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5279,28,14.0,5,0.10714285714285714,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5280,114,11.4,30,0.0990990990990991,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5281,149,11.461538461538462,41,0.10067114093959731,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1
5282,79,13.166666666666666,16,0.07792207792207792,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5283,33,11.0,4,0.030303030303030304,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5284,268,17.866666666666667,67,0.13108614232209737,4,4,4,4,3,3,4,2,2,1,1,1,1,1,1,1,1,1
5285,28,14.0,5,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5286,305,19.0625,91,0.10819672131147541,10,5,5,5,4,4,5,2,2,2,1,1,1,1,1,1,1,1
5287,234,33.42857142857143,52,0.1341991341991342,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
5288,12,6.0,6,0.08333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5289,474,13.166666666666666,149,0.11842105263157894,7,5,4,4,4,4,3,3,3,3,2,1,3,1,1,1,1,1
5290,119,11.9,31,0.14049586776859505,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
5291,75,18.75,14,0.05333333333333334,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5292,13,6.5,6,0.16666666666666666,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5293,155,17.22222222222222,34,0.0967741935483871,6,3,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1
5294,212,8.48,78,0.107981220657277,5,4,4,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1
5295,28,5.6,8,0.037037037037037035,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5296,257,19.76923076923077,76,0.1517509727626459,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
5297,87,29.0,26,0.14285714285714285,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5298,57,19.0,13,0.07142857142857142,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5299,287,19.133333333333333,64,0.1003584229390681,6,4,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1
5300,56,8.0,18,0.1320754716981132,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5301,251,20.916666666666668,46,0.05737704918032787,10,3,3,3,2,2,2,2,1,1,1,1,2,1,1,1,1,1
5302,58,8.285714285714286,26,0.14285714285714285,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5303,74,10.571428571428571,17,0.0684931506849315,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5304,67,11.166666666666666,18,0.08955223880597014,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
5305,272,15.11111111111111,65,0.09363295880149813,6,5,4,3,2,2,3,2,2,2,2,2,2,2,2,1,1,1
5306,203,16.916666666666668,37,0.08080808080808081,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
5307,17,5.666666666666667,8,0.17647058823529413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5308,604,15.894736842105264,175,0.10517529215358931,7,4,4,4,4,3,3,2,2,2,1,1,1,1,1,1,1,1
5309,124,12.4,28,0.07377049180327869,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
5310,235,14.6875,56,0.0735930735930736,4,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1
5311,128,14.222222222222221,23,0.0625,3,3,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1
5312,107,17.833333333333332,17,0.04672897196261682,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5313,127,7.470588235294118,32,0.08661417322834646,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5314,65,9.285714285714286,19,0.125,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5315,41,41.0,18,0.16326530612244897,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5316,207,20.7,57,0.11764705882352941,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
5317,323,12.92,74,0.08517350157728706,9,4,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1
5318,22,5.5,6,0.09090909090909091,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5319,81,16.2,22,0.0875,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5320,201,13.4,76,0.13402061855670103,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
5321,20,5.0,6,0.0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5322,281,16.529411764705884,47,0.07857142857142857,4,4,3,3,3,3,2,2,2,2,2,1,2,1,1,1,1,1
5323,6,6.0,3,0.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
5324,48,12.0,12,0.125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5325,22,5.5,11,0.09523809523809523,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5326,46,11.5,12,0.10869565217391304,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5327,70,17.5,20,0.08955223880597014,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5328,14,7.0,4,0.07142857142857142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5329,91,11.375,15,0.03333333333333333,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
5330,122,15.25,28,0.09090909090909091,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5331,37,12.333333333333334,4,0.02702702702702703,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5332,26,26.0,6,0.04,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5333,67,16.75,26,0.140625,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5334,113,18.833333333333332,31,0.16363636363636364,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
5335,67,6.7,15,0.05970149253731343,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5336,163,9.055555555555555,62,0.13664596273291926,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
5337,218,16.76923076923077,60,0.11162790697674418,4,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1
5338,145,14.5,21,0.02097902097902098,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
5339,316,18.58823529411765,69,0.06984126984126984,6,6,5,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1
5340,196,12.25,43,0.07772020725388601,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
5341,104,14.857142857142858,13,0.04854368932038835,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5342,277,23.083333333333332,49,0.06569343065693431,7,5,4,4,4,3,2,2,2,2,2,2,1,1,1,1,1,1
5343,77,19.25,12,0.05194805194805195,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5344,343,12.703703703703704,79,0.07352941176470588,7,3,3,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1
5345,8,8.0,1,0.125,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0
5346,109,12.11111111111111,23,0.09090909090909091,4,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1
5347,70,11.666666666666666,12,0.05714285714285714,3,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1
5348,29,7.25,9,0.10344827586206896,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5349,90,15.0,12,0.03333333333333333,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5350,94,15.666666666666666,22,0.0851063829787234,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1
5351,14,7.0,7,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5352,345,19.166666666666668,83,0.11078717201166181,6,4,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
5353,159,14.454545454545455,25,0.044585987261146494,3,3,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1
5354,139,13.9,46,0.0948905109489051,6,3,3,3,3,2,3,2,1,1,1,1,1,1,1,1,1,1
5355,64,12.8,13,0.031746031746031744,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5356,18,9.0,4,0.058823529411764705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5357,43,6.142857142857143,18,0.14285714285714285,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5358,155,11.071428571428571,26,0.07096774193548387,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
5359,31,7.75,5,0.03225806451612903,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5360,44,22.0,11,0.11363636363636363,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5361,60,10.0,15,0.10526315789473684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5362,29,7.25,10,0.06896551724137931,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5363,150,16.666666666666668,38,0.09027777777777778,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
5364,224,18.666666666666668,63,0.19004524886877827,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
5365,22,5.5,5,0.0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5366,30,15.0,6,0.0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5367,213,8.875,57,0.0660377358490566,5,5,4,3,3,2,4,2,2,1,1,1,1,1,1,1,1,1
5368,172,12.285714285714286,40,0.07058823529411765,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
5369,241,16.066666666666666,56,0.100418410041841,6,4,4,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1
5370,128,21.333333333333332,27,0.11811023622047244,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
5371,15,5.0,3,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5372,109,10.9,29,0.05504587155963303,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5373,152,16.88888888888889,30,0.06493506493506493,4,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1
5374,141,23.5,36,0.05755395683453238,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1
5375,47,6.714285714285714,16,0.1111111111111111,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5376,97,8.818181818181818,49,0.11764705882352941,3,3,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1
5377,248,17.714285714285715,75,0.08906882591093117,17,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1
5378,110,13.75,26,0.11009174311926606,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5379,26,6.5,11,0.11538461538461539,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5380,18,4.5,6,0.1111111111111111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5381,16,4.0,10,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5382,141,15.666666666666666,35,0.07971014492753623,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
5383,30,7.5,8,0.06666666666666667,3,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
5384,58,29.0,17,0.015873015873015872,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
5385,69,8.625,24,0.15384615384615385,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5386,547,13.341463414634147,152,0.12614259597806216,13,4,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1
5387,212,12.470588235294118,51,0.10047846889952153,5,4,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
5388,153,21.857142857142858,37,0.07894736842105263,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
5389,122,20.333333333333332,27,0.08264462809917356,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
5390,75,8.333333333333334,19,0.06756756756756757,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
5391,46,9.2,13,0.10869565217391304,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
5392,227,12.61111111111111,47,0.04888888888888889,7,6,4,4,3,2,2,2,2,2,2,2,2,2,1,1,1,1
5393,99,14.142857142857142,24,0.07142857142857142,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5394,132,16.5,34,0.12213740458015267,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
5395,170,14.166666666666666,35,0.07142857142857142,4,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
5396,79,8.777777777777779,23,0.12987012987012986,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5397,78,26.0,15,0.10526315789473684,6,5,3,2,2,1,5,2,1,1,1,1,2,1,1,1,1,1
5398,592,12.333333333333334,188,0.09628378378378379,8,6,6,4,3,3,2,2,2,1,1,1,1,1,1,1,1,1
5399,133,22.166666666666668,33,0.0916030534351145,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
5400,56,11.2,20,0.10714285714285714,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5401,250,11.363636363636363,54,0.06910569105691057,4,4,3,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1
5402,189,13.5,55,0.07222222222222222,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
5403,95,19.0,21,0.0989010989010989,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5404,55,18.333333333333332,17,0.16981132075471697,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5405,301,11.576923076923077,97,0.10033444816053512,6,5,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1
5406,176,11.733333333333333,60,0.20114942528735633,4,4,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
5407,158,15.8,36,0.1337579617834395,5,4,4,3,3,3,4,2,2,2,2,1,2,1,1,1,1,1
5408,146,11.23076923076923,33,0.08275862068965517,4,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1
5409,247,16.466666666666665,61,0.0931174089068826,4,4,3,3,3,3,3,3,2,2,1,1,3,2,1,1,1,1
5410,19,6.333333333333333,4,0.05263157894736842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5411,270,16.875,88,0.10566037735849057,6,5,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1
5412,19,19.0,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5413,176,11.0,44,0.07514450867052024,6,5,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
5414,8,4.0,6,0.25,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
5415,128,21.333333333333332,32,0.11904761904761904,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
5416,92,13.142857142857142,31,0.08791208791208792,4,4,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1
5417,70,14.0,20,0.029411764705882353,3,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1
5418,46,15.333333333333334,15,0.13636363636363635,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5419,78,13.0,18,0.06493506493506493,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5420,100,25.0,23,0.08421052631578947,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1
5421,190,15.833333333333334,53,0.13756613756613756,5,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
5422,108,18.0,26,0.11214953271028037,5,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
5423,41,8.2,17,0.12195121951219512,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5424,90,12.857142857142858,15,0.056179775280898875,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
5425,78,11.142857142857142,21,0.11842105263157894,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
5426,20,6.666666666666667,6,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5427,149,7.842105263157895,48,0.12418300653594772,5,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
5428,37,18.5,4,0.0,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
5429,28,5.6,10,0.10714285714285714,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5430,44,22.0,8,0.09302325581395349,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5431,673,14.020833333333334,157,0.07633587786259542,8,7,6,5,5,5,3,3,2,2,2,2,2,1,1,1,1,1
5432,16,8.0,20,0.125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5433,258,14.333333333333334,72,0.10204081632653061,4,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1
5434,84,12.0,26,0.12345679012345678,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5435,36,9.0,15,0.1891891891891892,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1
5436,120,15.0,33,0.10833333333333334,5,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
5437,137,15.222222222222221,29,0.0661764705882353,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
5438,60,15.0,7,0.016666666666666666,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5439,13,13.0,4,0.09090909090909091,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5440,43,10.75,13,0.11627906976744186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5441,376,16.347826086956523,119,0.15702479338842976,7,5,3,3,3,3,2,2,2,2,1,1,2,1,1,1,1,1
5442,519,21.625,118,0.08067542213883677,21,5,5,5,4,4,3,2,2,1,1,1,1,1,1,1,1,1
5443,189,12.6,53,0.13043478260869565,3,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1
5444,148,16.444444444444443,42,0.14285714285714285,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
5445,64,16.0,15,0.11290322580645161,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5446,491,15.34375,106,0.11632653061224489,11,9,8,6,5,5,3,3,2,2,2,2,2,1,1,1,1,1
5447,174,17.4,38,0.09302325581395349,3,3,3,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1
5448,349,12.925925925925926,105,0.13313609467455623,8,5,3,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1
5449,132,16.5,36,0.09523809523809523,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
5450,150,18.75,43,0.07482993197278912,4,4,4,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1
5451,131,10.076923076923077,44,0.11450381679389313,4,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
5452,165,18.333333333333332,38,0.08588957055214724,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
5453,20,20.0,4,0.05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5454,93,11.625,31,0.15555555555555556,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5455,534,13.692307692307692,129,0.10227272727272728,5,5,4,4,4,4,4,4,3,2,2,2,2,2,2,2,2,1
5456,125,15.625,31,0.13709677419354838,3,3,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1
5457,56,14.0,14,0.14545454545454545,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5458,285,14.25,65,0.08727272727272728,10,3,3,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1
5459,259,28.77777777777778,45,0.05791505791505792,6,6,4,4,4,4,2,2,2,1,1,1,1,1,1,1,1,1
5460,131,16.375,24,0.047244094488188976,5,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
5461,54,9.0,14,0.07407407407407407,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5462,70,11.666666666666666,23,0.14492753623188406,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5463,37,6.166666666666667,10,0.10810810810810811,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5464,66,13.2,8,0.030303030303030304,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1
5465,190,13.571428571428571,35,0.06315789473684211,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
5466,350,20.58823529411765,71,0.08959537572254335,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
5467,296,24.666666666666668,66,0.09121621621621621,3,3,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1
5468,503,13.972222222222221,94,0.05443548387096774,10,8,6,5,5,4,3,2,2,2,2,1,1,1,1,1,1,1
5469,246,17.571428571428573,74,0.08298755186721991,4,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
5470,104,17.333333333333332,23,0.13592233009708737,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
5471,151,25.166666666666668,36,0.08904109589041095,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
5472,31,10.333333333333334,4,0.06451612903225806,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5473,131,14.555555555555555,45,0.14728682170542637,4,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1
5474,130,130.0,15,0.06923076923076923,5,4,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
5475,86,5.733333333333333,26,0.08641975308641975,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
5476,210,15.0,58,0.08133971291866028,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
5477,208,18.90909090909091,35,0.08780487804878048,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1
5478,76,15.2,19,0.09333333333333334,5,4,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1
5479,224,14.933333333333334,71,0.1210762331838565,6,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1
5480,104,17.333333333333332,31,0.09615384615384616,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5481,59,11.8,14,0.05084745762711865,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5482,213,12.529411764705882,57,0.14285714285714285,4,4,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1
5483,199,22.11111111111111,40,0.08955223880597014,4,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1
5484,53,13.25,13,0.11320754716981132,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5485,50,10.0,16,0.14,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5486,94,15.666666666666666,17,0.0851063829787234,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5487,30,6.0,8,0.10344827586206896,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5488,13,13.0,4,0.0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5489,62,12.4,16,0.11475409836065574,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5490,45,15.0,14,0.13333333333333333,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5491,171,12.214285714285714,35,0.09467455621301775,3,3,3,3,2,2,3,2,1,1,1,1,1,1,1,1,1,1
5492,167,15.181818181818182,43,0.10179640718562874,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
5493,114,9.5,32,0.08108108108108109,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5494,22,11.0,9,0.14285714285714285,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5495,22,7.333333333333333,8,0.045454545454545456,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5496,74,10.571428571428571,19,0.07142857142857142,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5497,118,23.6,26,0.11016949152542373,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5498,42,10.5,12,0.09523809523809523,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5499,120,20.0,25,0.09166666666666666,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5500,173,24.714285714285715,34,0.06547619047619048,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
5501,16,5.333333333333333,5,0.125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5502,23,3.8333333333333335,11,0.13043478260869565,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5503,103,12.875,27,0.06930693069306931,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
5504,90,11.25,22,0.06666666666666667,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5505,45,7.5,17,0.2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5506,49,12.25,10,0.061224489795918366,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5507,109,12.11111111111111,38,0.16363636363636364,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
5508,58,9.666666666666666,17,0.10526315789473684,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
